0.35	0.212908581
0.3525	0.185895238
0.355	0.099114873
0.3575	-0.018730837
0.36	-0.141641549
0.3625	-0.28886427
0.365	-0.471542003
0.3675	-0.66333674
0.37	-0.847027474
0.3725	-1.0084322
0.375	-1.194486602
0.3775	-1.29983864
0.38	-1.283292967
0.3825	-1.156667921
0.385	-0.820351798
0.3875	-0.428658321
0.39	-0.094368198
0.3925	0.21932425
0.395	0.450963668
0.3975	0.560705375
0.4	0.615745062
0.4025	0.630602401
0.405	0.588056385
0.4075	0.510393023
0.41	0.443872666
0.4125	0.414495655
0.415	0.391196646
0.4175	0.380728976
0.42	0.366209304
0.4225	0.342910295
0.425	0.312857951
0.4275	0.264233933
0.43	0.265246934
0.4325	0.289221276
0.435	0.298675946
0.4375	0.306104615
0.44	0.32028662
0.4425	0.321637288
0.445	0.320961954
0.4475	0.299013613
0.45	0.286857608
0.4525	0.282130273
0.455	0.254103929
0.4575	0.196362908
0.46	0.146050557
0.4625	0.129842551
0.465	0.144699889
0.4675	0.178466568
0.47	0.172388566
0.4725	0.163946896
0.475	0.161245562
0.4775	0.133894552
0.48	0.101140873
0.4825	0.108231876
0.485	0.111946211
0.4875	0.101140873
0.49	0.091348536
0.4925	0.067036528
0.495	0.049815521
0.4975	0.052179189
0.5	0.055555857
0.5025	0.035971183
0.505	0.007607172
0.5075	0.015035842
0.51	0.03732185
0.5125	0.04778952
0.515	0.036646516
0.5175	0.062646859
0.52	0.057244191
0.5225	0.00051617
0.525	-0.041692179
0.5275	-0.049796182
0.53	-0.059588519
0.5325	-0.059588519
0.535	-0.027847841
0.5375	-0.027172507
0.54	-0.037977844
0.5425	-0.015354169
0.545	-0.005561832
0.5475	-0.024471173
0.55	-0.034938843
0.5525	-0.040679179
0.555	-0.049458515
0.5575	-0.062289853
0.56	-0.082549861
0.5625	-0.101459201
0.565	-0.125433543
0.5675	-0.105511202
0.57	-0.128472544
0.5725	-0.172706894
0.575	-0.157174221
0.5775	-0.112264538
0.58	-0.062289853
0.5825	-0.032237509
0.585	-0.076809525
0.5875	-0.132862212
0.59	-0.170343226
0.5925	-0.239902585
0.595	-0.265902928
0.5975	-0.220655578
0.6	-0.188239566
0.6025	-0.169667893
0.605	-0.166966558
0.6075	-0.178109562
0.61	-0.195668235
0.6125	-0.211876241
0.615	-0.191953901
0.6175	-0.154472887
0.62	-0.141979216
0.6225	-0.156836555
0.625	-0.184862898
0.6275	-0.175070561
0.63	-0.126446543
0.6325	-0.089640863
0.635	-0.059588519
0.6375	-0.046419514
0.64	-0.06262752
0.6425	-0.093017531
0.645	-0.069718523
0.6475	-0.01636717
0.65	0.068387195
0.6525	0.119037213
0.655	0.080543199
0.6575	0.022464511
0.66	0.036984183
0.6625	0.089660203
0.665	0.12038788
0.6675	0.147401224
0.67	0.185219904
0.6725	0.185219904
0.675	0.143686889
0.6775	0.097764205
0.68	0.087634202
0.6825	0.115660545
0.685	0.188258905
0.6875	0.238908924
0.69	0.260181932
0.6925	0.248025927
0.695	0.207505912
0.6975	0.164959897
0.7	0.176102901
0.7025	0.1740769
0.705	0.128154217
0.7075	0.080205532
0.71	0.056906524
0.7125	0.047114187
0.715	0.081893866
0.7175	0.117686546
0.72	0.119712547
0.7225	0.096075872
0.725	0.058594858
0.7275	0.02043851
0.73	0.028542513
0.7325	0.032256848
0.735	0.035295849
0.7375	0.059945525
0.74	0.072776863
0.7425	0.075140531
0.745	0.064335193
0.7475	0.025165846
0.75	-0.01839317
0.7525	-0.040679179
0.755	-0.070731523
0.7575	-0.063978187
0.76	-0.026497173
0.7625	0.024490512
0.765	0.070750862
0.7675	0.035295849
0.77	0.004568171
0.7725	0.005243505
0.775	-0.004886499
0.7775	-0.015016503
0.78	-0.023795839
0.7825	-0.022782839
0.785	-0.008263167
0.7875	-0.014678836
0.79	-0.032912842
0.7925	-0.058575518
0.795	-0.078160192
0.7975	-0.071406857
0.8	-0.043042846
0.8025	-0.052835183
0.805	-0.101796868
0.8075	-0.126446543
0.81	-0.090316197
0.8125	-0.070731523
0.815	-0.075121191
0.8175	-0.074445858
0.82	-0.068367855
0.8225	-0.039666178
0.825	-0.011639835
0.8275	-0.004886499
0.83	0.002879837
0.8325	-0.014003502
0.835	-0.032237509
0.8375	-0.049458515
0.84	-0.082887527
0.8425	-0.089640863
0.845	-0.070393856
0.8475	-0.018730837
0.85	0.026516513
0.8525	0.065010527
0.855	0.058594858
0.8575	-0.003873498
0.86	-0.027847841
0.8625	-0.003198165
0.865	-0.001509831
0.8675	0.005581172
0.87	-0.001172164
0.8725	-0.04574418
0.875	-0.104498202
0.8775	-0.112939872
0.88	-0.087277196
0.8825	-0.030886842
0.885	0.031243848
0.8875	0.033607515
0.89	0.025503512
0.8925	0.011659174
0.895	0.012672174
0.8975	0.03630885
0.9	0.03732185
0.9025	0.014022841
0.905	-0.038315511
0.9075	-0.08896553
0.91	-0.127797211
0.9125	-0.10787487
0.915	-0.029198508
0.9175	0.032932182
0.92	0.058257191
0.9225	0.035295849
0.925	-0.015691836
0.9275	-0.052159849
0.93	-0.060601519
0.9325	-0.077484859
0.935	-0.080861527
0.9375	-0.006574833
0.94	0.017399509
0.9425	0.005581172
0.945	-0.012652835
0.9475	-0.032575176
0.95	-0.031224508
0.9525	-0.031224508
0.955	-0.047094848
0.9575	-0.052835183
0.96	-0.080186193
0.9625	-0.096056532
0.965	-0.07106919
0.9675	-0.043042846
0.97	-0.031224508
0.9725	-0.025484173
0.975	-0.022445172
0.9775	-0.029198508
0.98	-0.027847841
0.9825	-0.034938843
0.985	-0.055536517
0.9875	-0.098757867
0.99	-0.133199879
0.9925	-0.145018217
0.995	-0.116654206
0.9975	-0.038315511
1	0.013009841
1.0025	0.050153188
1.005	0.065348194
1.0075	0.034958182
1.01	-0.017717837
1.0125	-0.045406514
1.015	-0.041692179
1.0175	-0.009613834
1.02	-0.014341169
1.0225	-0.038653178
1.025	-0.056549518
1.0275	-0.056887185
1.03	-0.03527651
1.0325	-0.013665835
1.035	0.002204504
1.0375	0.011659174
1.04	-0.019068504
1.0425	-0.064315854
1.045	-0.113952872
1.0475	-0.141979216
1.05	-0.124082876
1.0525	-0.163252224
1.055	-0.231460915
1.0575	-0.180135563
1.06	-0.087277196
1.0625	0.004568171
1.065	0.049815521
1.0675	0.025503512
1.07	-0.012652835
1.0725	-0.059250852
1.075	-0.093692865
1.0775	-0.111926871
1.08	-0.157174221
1.0825	-0.191953901
1.085	-0.159875556
1.0875	-0.105173536
1.09	-0.083225194
1.0925	-0.101796868
1.095	-0.115978873
1.0975	-0.128810211
1.1	-0.078497859
1.1025	-0.058575518
1.105	-0.028185507
1.1075	-0.002860498
1.11	-0.014678836
1.1125	0.022126844
1.115	0.10046554
1.1175	0.164284563
1.12	0.173401567
1.1225	0.149427224
1.125	0.109582543
1.1275	0.100803207
1.13	0.124102215
1.1325	0.119712547
1.135	0.088309535
1.1375	0.042386852
1.14	0.011659174
1.1425	0.045425853
1.145	0.106881209
1.1475	0.14672589
1.15	0.132206218
1.1525	0.125790549
1.155	0.162596229
1.1575	0.20142791
1.16	0.22033725
1.1625	0.221012584
1.165	0.218648916
1.1675	0.202778577
1.17	0.179817236
1.1725	0.170700232
1.175	0.159557228
1.1775	0.149427224
1.18	0.139297221
1.1825	0.13625822
1.185	0.219999584
1.1875	0.28348094
1.19	0.260519598
1.1925	0.202440911
1.195	0.135582886
1.1975	0.067374194
1.2	-0.012652835
1.2025	-0.180135563
1.205	-0.44351566
1.2075	-0.705882756
1.21	-0.88957349
1.2125	-1.029705208
1.215	-1.190096933
1.2175	-1.261344626
1.22	-1.206642606
1.2225	-1.037809211
1.225	-0.747753438
1.2275	-0.412112648
1.23	-0.097069533
1.2325	0.153816893
1.235	0.353040299
1.2375	0.46345734
1.24	0.517146359
1.2425	0.532679032
1.245	0.529977697
1.2475	0.525588029
1.25	0.545848036
1.2525	0.577588715
1.255	0.541458368
1.2575	0.46447034
1.26	0.394573314
1.2625	0.360468968
1.265	0.359455968
1.2675	0.365196304
1.27	0.313195618
1.2725	0.268961268
1.275	0.271324936
1.2775	0.264909267
1.28	0.287870609
1.2825	0.317585286
1.285	0.351014298
1.2875	0.368910638
1.29	0.357429967
1.2925	0.333117958
1.295	0.306779949
1.2975	0.291584943
1.3	0.261532599
1.3025	0.206492912
1.305	0.172388566
1.3075	0.14672589
1.31	0.139297221
1.3125	0.11093321
1.315	0.106205875
1.3175	0.122413881
1.32	0.126465883
1.3225	0.10147854
1.325	0.058594858
1.3275	0.025165846
1.33	-0.013328169
1.3325	-0.014678836
1.335	0.017737176
1.3375	0.022464511
1.34	-0.000834497
1.3425	-0.013665835
1.345	-0.051484516
1.3475	-0.059588519
1.35	0.00152917
1.3525	0.04677652
1.355	0.045425853
1.3575	0.006594172
1.36	-0.050471516
1.3625	-0.047770181
1.365	-0.021432172
1.3675	-0.003873498
1.37	0.024828179
1.3725	0.004905838
1.375	-0.049120848
1.3775	-0.069380856
1.38	-0.050809182
1.3825	-0.003535832
1.385	0.01841251
1.3875	0.014022841
1.39	0.00895784
1.3925	-0.013328169
1.395	-0.011302168
1.3975	0.012672174
1.4	0.031919181
1.4025	0.032256848
1.405	-0.019406171
1.4075	-0.075458858
1.41	-0.101796868
1.4125	-0.10787487
1.415	-0.059588519
1.4175	-0.013328169
1.42	0.00895784
1.4225	-0.024471173
1.425	-0.072757524
1.4275	-0.098757867
1.43	-0.101459201
1.4325	-0.096394199
1.435	-0.10888787
1.4375	-0.133875213
1.44	-0.185538232
1.4425	-0.250707922
1.445	-0.209850241
1.4475	-0.10787487
1.45	-0.018055504
1.4525	0.017061843
1.455	-0.032575176
1.4575	-0.100108534
1.46	-0.142654549
1.4625	-0.120030874
1.465	-0.063978187
1.4675	-0.023120506
1.47	-0.024471173
1.4725	-0.078160192
1.475	-0.113615205
1.4775	-0.121719208
1.48	-0.084575861
1.4825	-0.020419171
1.485	0.072101529
1.4875	0.129842551
1.49	0.127478883
1.4925	0.103842208
1.495	0.083919867
1.4975	0.089660203
1.5	0.109582543
1.5025	0.125115216
1.505	0.180154902
1.5075	0.216285249
1.51	0.220674917
1.5125	0.203791578
1.515	0.185219904
1.5175	0.209531913
1.52	0.216622916
1.5225	0.214596915
1.525	0.215272249
1.5275	0.184206904
1.53	0.144699889
1.5325	0.140647888
1.535	0.130180217
1.5375	0.082906867
1.54	0.055555857
1.5425	0.100127873
1.545	0.161920896
1.5475	0.206155245
1.55	0.207168246
1.5525	0.211220247
1.555	0.208181246
1.5575	0.131193218
1.56	0.025841179
1.5625	-0.041016845
1.565	-0.034938843
1.5675	-0.037640177
1.57	-0.041354512
1.5725	-0.005561832
1.575	-0.010289167
1.5775	-0.040679179
1.58	-0.050471516
1.5825	-0.043042846
1.585	-0.005899499
1.5875	0.016724176
1.59	0.00051617
1.5925	-0.037302511
1.595	-0.077484859
1.5975	-0.096056532
1.6	-0.086939529
1.6025	-0.085926529
1.605	-0.103485202
1.6075	-0.133199879
1.61	-0.159537889
1.6125	-0.15312222
1.615	-0.096394199
1.6175	-0.070056189
1.62	-0.07106919
1.6225	-0.146706551
1.625	-0.19836957
1.6275	-0.21626591
1.63	-0.201408571
1.6325	-0.138940215
1.635	-0.075458858
1.6375	-0.031562175
1.64	-0.021094505
1.6425	-0.070056189
1.645	-0.093692865
1.6475	-0.070056189
1.65	-0.089640863
1.6525	-0.135901214
1.655	-0.180135563
1.6575	-0.20883724
1.66	-0.209850241
1.6625	-0.158187222
1.665	-0.101459201
1.6675	-0.063978187
1.67	-0.048107848
1.6725	-0.051484516
1.675	-0.083225194
1.6775	-0.079848526
1.68	-0.063302854
1.6825	-0.055874184
1.685	-0.019406171
1.6875	-0.0079255
1.69	-0.009613834
1.6925	-0.021769838
1.695	-0.049120848
1.6975	-0.074445858
1.7	-0.082549861
1.7025	-0.070056189
1.705	-0.032237509
1.7075	-0.038653178
1.71	-0.020081504
1.7125	0.045088186
1.715	0.085608201
1.7175	0.086283535
1.72	0.052854522
1.7225	0.045425853
1.725	0.041711518
1.7275	0.032256848
1.73	0.014360508
1.7325	0.016724176
1.735	0.021451511
1.7375	0.00152917
1.74	-0.019406171
1.7425	-0.035614177
1.745	-0.029198508
1.7475	-0.040003845
1.75	-0.022107505
1.7525	-0.005561832
1.755	-0.016704836
1.7575	-0.018055504
1.76	-0.03628951
1.7625	-0.036627177
1.765	-0.012315168
1.7675	0.011321507
1.77	-0.030211508
1.7725	-0.085588862
1.775	-0.072419857
1.7775	-0.021769838
1.78	-0.021094505
1.7825	-0.013328169
1.785	0.007944839
1.7875	0.023815178
1.79	0.01098384
1.7925	-0.022782839
1.795	-0.02582184
1.7975	-0.024808839
1.8	0.004905838
1.8025	0.032594515
1.805	0.029893181
1.8075	0.021789178
1.81	0.028542513
1.8125	0.041036185
1.815	0.037997184
1.8175	0.014022841
1.82	-0.011302168
1.8225	-0.060939186
1.825	-0.111926871
1.8275	-0.137927214
1.83	-0.169667893
1.8325	-0.14569355
1.835	-0.056211851
1.8375	0.036984183
1.84	0.095400538
1.8425	0.104855208
1.845	0.073452197
1.8475	0.015035842
1.85	-0.006237166
1.8525	0.051841522
1.855	0.107894209
1.8575	0.131193218
1.86	0.09101087
1.8625	0.021451511
1.865	-0.003198165
1.8675	-0.001847498
1.87	0.004568171
1.8725	0.005581172
1.875	-0.015016503
1.8775	-0.040341512
1.88	-0.045406514
1.8825	-0.046757181
1.885	-0.025146506
1.8875	-0.014003502
1.89	-0.065328854
1.8925	-0.140290882
1.895	-0.190265567
1.8975	-0.192629234
1.9	-0.151771553
1.9025	-0.068367855
1.905	0.035633516
1.9075	0.052516856
1.91	0.019087843
1.9125	0.017399509
1.915	-0.0089385
1.9175	-0.037302511
1.92	-0.023458172
1.9225	0.050153188
1.925	0.120725547
1.9275	0.16462223
1.93	0.158544228
1.9325	0.179479569
1.935	0.221687918
1.9375	0.217973583
1.94	0.20041491
1.9425	0.168674231
1.945	0.135245219
1.9475	0.114985212
1.95	0.089660203
1.9525	0.071763863
1.955	0.048802521
1.9575	0.045425853
1.96	0.060620859
1.9625	0.06568586
1.965	0.119037213
1.9675	0.170362565
1.97	0.181167903
1.9725	0.207843579
1.975	0.180154902
1.9775	0.124439882
1.98	0.082231533
1.9825	0.0835822
1.985	0.077841865
1.9875	0.051166188
1.99	0.044750519
1.9925	0.057919524
1.995	0.100803207
1.9975	0.143349222
2	0.215947582
2.0025	0.278753605
2.005	0.24667526
2.0075	0.175427567
2.01	0.102153874
2.0125	0.030906181
2.015	-0.049120848
2.0175	-0.195668235
2.02	-0.442164992
2.0225	-0.719389427
2.025	-0.94528851
2.0275	-1.083056561
2.03	-1.178616262
2.0325	-1.214746609
2.035	-1.177940929
2.0375	-1.056718551
2.04	-0.819338797
2.0425	-0.52658169
2.045	-0.26151326
2.0475	-0.031899842
2.05	0.241947925
2.0525	0.449950668
2.055	0.562056042
2.0575	0.59278372
2.06	0.548549371
2.0625	0.500938353
2.065	0.502964354
2.0675	0.484392681
2.07	0.466158674
2.0725	0.464132673
2.075	0.430028327
2.0775	0.385456311
2.08	0.339195961
2.0825	0.335143959
2.085	0.33615696
2.0875	0.335143959
2.09	0.337845293
2.0925	0.328052957
2.095	0.330078957
2.0975	0.329741291
2.1	0.305091615
2.1025	0.275376937
2.105	0.259844265
2.1075	0.218986583
2.11	0.199401909
2.1125	0.187583572
2.115	0.169011898
2.1175	0.151115558
2.12	0.139634888
2.1225	0.10890721
2.125	0.078179532
2.1275	0.065348194
2.13	0.068387195
2.1325	0.10147854
2.135	0.150102558
2.1375	0.139297221
2.14	0.084257534
2.1425	0.026854179
2.145	0.017061843
2.1475	0.034620516
2.15	0.072776863
2.1525	0.072101529
2.155	0.039010184
2.1575	0.010646174
2.16	-0.013328169
2.1625	-0.011977501
2.165	-0.025146506
2.1675	-0.031562175
2.17	-0.023458172
2.1725	-0.031224508
2.175	-0.047094848
2.1775	-0.064315854
2.18	-0.082549861
2.1825	-0.07951086
2.185	-0.054523517
2.1875	-0.053510517
2.19	-0.075796525
2.1925	-0.103485202
2.195	-0.102472201
2.1975	-0.052497516
2.2	0.01942551
2.2025	0.030230847
2.205	-0.054523517
2.2075	-0.174395228
2.21	-0.229097248
2.2125	-0.231123248
2.215	-0.175070561
2.2175	-0.148057218
2.22	-0.179460229
2.2225	-0.188577233
2.225	-0.162914557
2.2275	-0.13522588
2.23	-0.121043875
2.2325	-0.085588862
2.235	-0.06161452
2.2375	-0.057562518
2.24	-0.04371818
2.2425	-0.078160192
2.245	-0.133199879
2.2475	-0.130160878
2.25	-0.094030531
2.2525	-0.093355198
2.255	-0.148057218
2.2575	-0.212551575
2.26	-0.244292253
2.2625	-0.228084247
2.265	-0.184187565
2.2675	-0.17304456
2.27	-0.201070904
2.2725	-0.194655235
2.275	-0.163927557
2.2775	-0.158862555
2.28	-0.161226223
2.2825	-0.147044218
2.285	-0.111589205
2.2875	-0.0984202
2.29	-0.129485544
2.2925	-0.171693893
2.295	-0.178447229
2.2975	-0.173719894
2.3	-0.134550546
2.3025	-0.050471516
2.305	0.017737176
2.3075	0.043062185
2.31	0.04677652
2.3125	0.057581857
2.315	0.095738205
2.3175	0.115660545
2.32	0.110257877
2.3225	0.111608544
2.325	0.07311453
2.3275	0.029893181
2.33	0.026854179
2.3325	0.023139845
2.335	0.042049185
2.3375	0.095738205
2.34	0.147401224
2.3425	0.205479912
2.345	0.264909267
2.3475	0.315559285
2.35	0.327377623
2.3525	0.33716996
2.355	0.326364623
2.3575	0.292260277
2.36	0.238571257
2.3625	0.178804235
2.365	0.155505227
2.3675	0.152803892
2.37	0.151790892
2.3725	0.134907552
2.375	0.127141216
2.3775	0.122751548
2.38	0.106543542
2.3825	0.104855208
2.385	0.118024213
2.3875	0.095738205
2.39	0.096413538
2.3925	0.102153874
2.395	0.103842208
2.3975	0.113972211
2.4	0.12882955
2.4025	0.12038788
2.405	0.09202387
2.4075	0.059607858
2.41	0.00895784
2.4125	-0.013665835
2.415	-0.007587833
2.4175	0.021789178
2.42	0.028542513
2.4225	-0.027847841
2.425	-0.105173536
2.4275	-0.104160535
2.43	-0.059926186
2.4325	-0.016029503
2.435	0.061296192
2.4375	0.058257191
2.44	0.03630885
2.4425	0.022126844
2.445	-0.008263167
2.4475	0.026516513
2.45	0.047451854
2.4525	0.034282849
2.455	0.027191846
2.4575	-0.006574833
2.46	-0.058575518
2.4625	-0.083225194
2.465	-0.068705522
2.4675	-0.037302511
2.47	-0.030549175
2.4725	-0.041692179
2.475	-0.062965187
2.4775	-0.049796182
2.48	-0.022107505
2.4825	-0.004548832
2.485	-0.0089385
2.4875	-0.031562175
2.49	-0.060601519
2.4925	-0.060263852
2.495	-0.055874184
2.4975	-0.06262752
2.5	-0.046757181
2.5025	-0.038990845
2.505	-0.054523517
2.5075	-0.064315854
2.51	-0.059926186
2.5125	-0.072419857
2.515	-0.095718865
2.5175	-0.076134192
2.52	-0.056549518
2.5225	-0.017717837
2.525	0.040360851
2.5275	0.051503855
2.53	0.051503855
2.5325	0.026516513
2.535	0.016048842
2.5375	0.01942551
2.54	-0.003873498
2.5425	-0.06161452
2.545	-0.106524203
2.5475	-0.092004531
2.55	-0.072757524
2.5525	-0.079173193
2.555	-0.048107848
2.5575	0.001866837
2.56	0.03833485
2.5625	0.078179532
2.565	0.102829207
2.5675	0.126465883
2.57	0.126128216
2.5725	0.098439539
2.575	0.039685518
2.5775	-0.010964501
2.58	-0.030211508
2.5825	-0.023458172
2.585	-0.005899499
2.5875	0.016048842
2.59	0.011659174
2.5925	-0.012315168
2.595	-0.017717837
2.5975	-0.01839317
2.6	0.00051617
2.6025	0.034958182
2.605	0.043737519
2.6075	0.003892838
2.61	-0.048445515
2.6125	-0.083900528
2.615	-0.10888787
2.6175	-0.094368198
2.62	-0.075458858
2.6225	-0.069380856
2.625	-0.074108191
2.6275	-0.021769838
2.63	0.059945525
2.6325	0.098777206
2.635	0.116673546
2.6375	0.097426539
2.64	0.054542856
2.6425	-0.029536175
2.645	-0.107537203
2.6475	-0.109900871
2.65	-0.072757524
2.6525	0.014698175
2.655	0.053192189
2.6575	0.014360508
2.66	-0.030886842
2.6625	-0.055536517
2.665	-0.049458515
2.6675	-0.035614177
2.67	-0.058237852
2.6725	-0.06262752
2.675	-0.102134534
2.6775	-0.153459887
2.68	-0.184525231
2.6825	-0.198707237
2.685	-0.204785239
2.6875	-0.236525917
2.69	-0.2804226
2.6925	-0.278396599
2.695	-0.164940557
2.6975	0.004230505
2.7	0.130855551
2.7025	0.170700232
2.705	0.152128559
2.7075	0.115660545
2.71	0.081218533
2.7125	0.066023527
2.715	0.041711518
2.7175	0.042724519
2.72	0.053529856
2.7225	0.077841865
2.725	0.073452197
2.7275	0.086958868
2.73	0.092361537
2.7325	0.107218876
2.735	0.128491883
2.7375	0.126803549
2.74	0.090673203
2.7425	0.041711518
2.745	0.01098384
2.7475	-0.019406171
2.75	-0.0089385
2.7525	0.001191503
2.755	-0.009613834
2.7575	-0.014678836
2.76	-0.020419171
2.7625	0.001866837
2.765	0.013009841
2.7675	-0.013665835
2.77	-0.037302511
2.7725	-0.032912842
2.775	-0.034601176
2.7775	-0.021769838
2.78	0.015035842
2.7825	0.041373851
2.785	0.075478197
2.7875	0.098777206
2.79	0.101816207
2.7925	0.097426539
2.795	0.068387195
2.7975	-0.01738017
2.8	-0.184187565
2.8025	-0.425281653
2.805	-0.705207422
2.8075	-0.926041503
2.81	-1.012146535
2.8125	-1.06313422
2.815	-1.105342569
2.8175	-1.133368913
2.82	-1.054017217
2.8225	-0.847365141
2.825	-0.592089047
2.8275	-0.377670635
2.83	-0.162914557
2.8325	0.067711861
2.835	0.30880595
2.8375	0.549562371
2.84	0.684966754
2.8425	0.651875409
2.845	0.55597804
2.8475	0.495535685
2.85	0.50127602
2.8525	0.515458025
2.855	0.491146016
2.8575	0.443534999
2.86	0.385793978
2.8625	0.321637288
2.865	0.27301327
2.8675	0.270987269
2.87	0.243973926
2.8725	0.200077243
2.875	0.188258905
2.8775	0.175427567
2.88	0.152128559
2.8825	0.111946211
2.885	0.04677652
2.8875	-0.024471173
2.89	-0.056549518
2.8925	-0.053848183
2.895	-0.087952529
2.8975	-0.106186536
2.9	-0.093017531
2.9025	-0.092342198
2.905	-0.077822526
2.9075	0.008620173
2.91	0.133219218
2.9125	0.229791921
2.915	0.270987269
2.9175	0.320961954
2.92	0.39187198
2.9225	0.438807664
2.925	0.427326993
2.9275	0.428339993
2.93	0.417872323
2.9325	0.413820321
2.935	0.41922299
2.9375	0.40132665
2.94	0.352364965
2.9425	0.294623944
2.945	0.226077586
2.9475	0.146050557
2.95	0.084932867
2.9525	0.051503855
2.955	-0.019068504
2.9575	-0.122732209
2.96	-0.184525231
2.9625	-0.142992216
2.965	-0.114965873
2.9675	-0.10787487
2.97	-0.112264538
2.9725	-0.16358989
2.975	-0.194655235
2.9775	-0.200057904
2.98	-0.181148563
2.9825	-0.126446543
2.985	-0.07951086
2.9875	-0.102134534
2.99	-0.121719208
2.9925	-0.164602891
2.995	-0.196005902
2.9975	-0.194317568
3	-0.1889149
